domain,problem,agents,heuristic,recursionLevel,totalTime,initHeuristic,initHeuristicDist,searchTime,expandedStates,expandedStatesGlobal,expandedStatesLocal,searchMessages,heuristicRequestMessages,heuristicReplyMessages,totalMessages,totalBytes,globalSearchTime,localSearchTime,globalHeuristicTime,localHeuristicTime,otherHeuristicTime,searchTimes,globalSearchTimes,localSearchTimes,globalHeuristicTimes,localHeuristicTimes,otherHeuristicTimes,planLength,maxRecursionDepth,planValid,finished
benchmarks/depot,benchmarks/depot/pfile5.pddl,5,PPsaFF-glcl,-1,9310,{truck0=27 depot0=26 truck1=27 distributor1=28 distributor0=31},{truck0=73 depot0=75 truck1=75 distributor1=70 distributor0=67},0,105297,2821,102474,33589,46238,46241,126068,15437860,0,0,0,0,0,,,,,,,284,0,true,true
benchmarks/depot,benchmarks/depot/pfile7.pddl,5,PPsaFF-glcl,-1,1647,{truck0=11 depot0=11 truck1=11 distributor1=11 distributor0=11},{truck0=43 depot0=33 truck1=45 distributor1=33 distributor0=33},0,12122,338,11779,3995,3156,3156,10307,986612,0,0,0,0,0,,,,,,,68,0,true,true
benchmarks/depot,benchmarks/depot/pfile8.pddl,5,PPsaFF-glcl,-1,5524,{truck0=18 depot0=21 truck1=18 distributor1=23 distributor0=23},{truck0=49 depot0=56 truck1=48 distributor1=65 distributor0=50},0,36990,870,36115,13116,11678,11676,36470,4872708,0,0,0,0,0,,,,,,,108,0,true,true
benchmarks/depot,benchmarks/depot/pfile9.pddl,5,PPsaFF-glcl,-1,288937,{truck0=33 depot0=33 truck1=35 distributor1=43 distributor0=37},{truck0=98 depot0=97 truck1=100 distributor1=101 distributor0=101},0,1479998,24624,1455397,572646,361339,361343,1295328,231816496,0,0,0,0,0,,,,,,,378,0,true,true
benchmarks/depot,benchmarks/depot/pfile1.pddl,5,PPsaFF-glcl,-1,437,{truck0=5 depot0=5 truck1=5 distributor1=5 distributor0=5},{truck0=15 depot0=15 truck1=15 distributor1=15 distributor0=15},0,134,28,105,27,149,149,325,14888,0,0,0,0,0,,,,,,,12,0,true,true
benchmarks/depot,benchmarks/depot/pfile10.pddl,8,PPsaFF-glcl,-1,13497,{truck0=15 depot1=15 depot0=15 depot2=15 truck1=11 distributor1=15 distributor2=16 distributor0=15},{truck0=48 depot1=48 depot0=48 truck1=49 depot2=46 distributor1=43 distributor2=48 distributor0=48},0,417913,13927,404042,105292,74661,74661,254614,25919296,0,0,0,0,0,,,,,,,85,0,true,true
benchmarks/depot,benchmarks/depot/pfile11.pddl,8,PPsaFF-glcl,-1,669599,{truck0=25 depot1=25 depot0=28 truck1=25 depot2=31 distributor1=30 distributor2=28 distributor0=31},{truck0=88 depot1=80 depot0=82 truck1=82 depot2=80 distributor1=81 distributor2=79 distributor0=94},0,7668158,81662,7586558,2009809,1818051,1818135,5645995,794010872,0,0,0,0,0,,,,,,,327,0,true,true
benchmarks/depot,benchmarks/depot/pfile13.pddl,8,PPsaFF-glcl,-1,2712,{depot1=13 truck0=13 depot0=13 depot2=13 truck1=13 distributor1=13 distributor2=13 distributor0=13},{truck0=52 depot1=44 depot0=44 truck1=45 depot2=44 distributor1=44 distributor2=44 distributor0=44},0,1172,14,1158,374,248,235,857,102788,0,0,0,0,0,,,,,,,38,0,true,true
benchmarks/depot,benchmarks/depot/pfile16.pddl,8,PPsaFF-glcl,-1,5245,{truck0=15 depot1=17 depot0=17 truck2=17 truck1=17 truck3=19 distributor1=20 distributor0=17},{depot1=47 truck0=47 depot0=47 truck2=44 truck1=50 truck3=52 distributor1=45 distributor0=47},0,26654,101,26551,9424,1933,1933,13290,1835288,0,0,0,0,0,,,,,,,42,0,true,true
benchmarks/depot,benchmarks/depot/pfile17.pddl,8,PPsaFF-glcl,-1,31028,{truck0=14 depot1=25 depot0=14 truck2=14 truck1=14 truck3=14 distributor1=14 distributor0=14},{truck0=58 depot1=52 depot0=45 truck2=54 truck1=55 truck3=50 distributor1=53 distributor0=55},0,123906,84,123821,43621,1777,1776,47174,9334380,0,0,0,0,0,,,,,,,64,0,true,true
benchmarks/depot,benchmarks/depot/pfile2.pddl,5,PPsaFF-glcl,-1,792,{truck0=8 depot0=8 truck1=8 distributor1=8 distributor0=8},{truck0=21 depot0=32 truck1=27 distributor1=27 distributor0=27},0,429,39,390,129,393,392,914,58656,0,0,0,0,0,,,,,,,25,0,true,true
benchmarks/depot,benchmarks/depot/pfile3.pddl,5,PPsaFF-glcl,-1,1174,{truck0=22 depot0=27 truck1=22 distributor1=24 distributor0=24},{truck0=53 depot0=52 truck1=48 distributor1=50 distributor0=51},0,2679,69,2613,863,772,773,2408,217576,0,0,0,0,0,,,,,,,68,0,true,true
benchmarks/depot,benchmarks/depot/pfile4.pddl,5,PPsaFF-glcl,-1,1985,{truck0=16 depot0=16 truck1=16 distributor1=18 distributor0=16},{truck0=48 depot0=45 truck1=43 distributor1=50 distributor0=44},0,8462,237,8222,2763,2516,2519,7798,821012,0,0,0,0,0,,,,,,,127,0,true,true
benchmarks/depot,benchmarks/depot/pfile5.pddl,5,PPsaFF-glcl,-1,4261,{truck0=27 depot0=26 truck1=27 distributor1=28 distributor0=31},{truck0=73 depot0=75 truck1=75 distributor1=70 distributor0=67},0,23492,786,22703,7508,12761,12762,33031,4104636,0,0,0,0,0,,,,,,,168,0,true,true
benchmarks/depot,benchmarks/depot/pfile7.pddl,5,PPsaFF-glcl,-1,1271,{truck0=11 depot0=11 truck1=11 distributor1=11 distributor0=11},{truck0=43 depot0=33 truck1=45 distributor1=33 distributor0=33},0,1841,30,1811,655,288,288,1231,126612,0,0,0,0,0,,,,,,,49,0,true,true
benchmarks/depot,benchmarks/depot/pfile8.pddl,5,PPsaFF-glcl,-1,54810,{truck0=18 depot0=21 truck1=18 distributor1=23 distributor0=23},{truck0=51 depot0=56 truck1=50 distributor1=65 distributor0=51},0,759312,22506,736828,317902,173891,173893,665686,89416984,0,0,0,0,0,,,,,,,139,0,true,true
benchmarks/depot,benchmarks/depot/pfile9.pddl,5,PPsaFF-glcl,-1,770050,{truck0=33 depot0=33 truck1=35 distributor1=43 distributor0=37},{truck0=98 depot0=97 truck1=100 distributor1=101 distributor0=101},0,3938047,75526,3862525,1528900,1065593,1065631,3660124,655449724,0,0,0,0,0,,,,,,,579,0,true,true
benchmarks/depot,benchmarks/depot/pfile1.pddl,5,PPsaFF-sync,-1,686,{},{truck0=15 depot0=15 truck1=15 distributor1=15 distributor0=15},0,136,0,0,38,479,479,996,43620,0,0,0,0,0,,,,,,,12,0,true,true
benchmarks/depot,benchmarks/depot/pfile10.pddl,8,PPsaFF-sync,-1,451974,{},{truck0=48 depot1=48 depot0=48 truck1=49 depot2=46 distributor1=43 distributor2=48 distributor0=48},0,1215660,0,0,307893,7680237,7678755,15666885,1283823008,0,0,0,0,0,,,,,,,150,0,true,true
benchmarks/depot,benchmarks/depot/pfile11.pddl,8,PPsaFF-sync,-1,325752,{},{truck0=88 depot1=80 depot0=82 truck1=82 depot2=80 distributor1=81 distributor2=79 distributor0=94},0,97577,0,0,28437,2183926,2184096,4396459,515305176,0,0,0,0,0,,,,,,,408,0,true,true
benchmarks/depot,benchmarks/depot/pfile13.pddl,8,PPsaFF-sync,-1,3564,{},{truck0=52 depot1=44 depot0=44 truck1=45 depot2=44 distributor1=44 distributor2=44 distributor0=44},0,1527,0,0,487,9828,9825,20140,1816756,0,0,0,0,0,,,,,,,32,0,true,true
benchmarks/depot,benchmarks/depot/pfile16.pddl,8,PPsaFF-sync,-1,45089,{},{truck0=47 depot1=47 depot0=47 truck2=44 truck1=50 truck3=52 distributor1=45 distributor0=47},0,122682,0,0,49032,597111,597134,1243277,115920692,0,0,0,0,0,,,,,,,109,0,true,true
benchmarks/depot,benchmarks/depot/pfile2.pddl,5,PPsaFF-sync,-1,895,{},{truck0=21 depot0=32 truck1=27 distributor1=27 distributor0=27},0,285,0,0,88,1633,1632,3353,193144,0,0,0,0,0,,,,,,,21,0,true,true
benchmarks/depot,benchmarks/depot/pfile3.pddl,5,PPsaFF-sync,-1,4319,{},{truck0=53 depot0=52 truck1=48 distributor1=50 distributor0=51},0,8934,0,0,2958,77313,77303,157574,11660892,0,0,0,0,0,,,,,,,140,0,true,true
benchmarks/depot,benchmarks/depot/pfile4.pddl,5,PPsaFF-sync,-1,18767,{},{truck0=48 depot0=45 truck1=45 distributor1=50 distributor0=44},0,37620,0,0,12027,283466,283451,578944,48903260,0,0,0,0,0,,,,,,,139,0,true,true
benchmarks/depot,benchmarks/depot/pfile5.pddl,5,PPsaFF-sync,-1,90230,{},{truck0=73 depot0=75 truck1=75 distributor1=70 distributor0=67},0,79191,0,0,28256,1177374,1177429,2383059,252181732,0,0,0,0,0,,,,,,,277,0,true,true
benchmarks/depot,benchmarks/depot/pfile7.pddl,5,PPsaFF-sync,-1,49317,{},{truck0=43 depot0=33 truck1=45 distributor1=33 distributor0=33},0,183431,0,0,71254,1074059,1073953,2219266,173787972,0,0,0,0,0,,,,,,,162,0,true,true
benchmarks/depot,benchmarks/depot/pfile8.pddl,5,PPsaFF-sync,-1,143295,{},{truck0=49 depot0=56 truck1=50 distributor1=65 distributor0=51},0,148686,0,0,58613,1334756,1334784,2728153,283976524,0,0,0,0,0,,,,,,,355,0,true,true
benchmarks/depot,benchmarks/depot/pfile9.pddl,5,PPsaFF-sync,-1,128179,{},{truck0=98 depot0=97 truck1=100 distributor1=101 distributor0=101},0,53446,0,0,21619,572364,572413,1166396,160823948,0,0,0,0,0,,,,,,,359,0,true,true
benchmarks/depot,benchmarks/depot/pfile1.pddl,5,PPsaFF-sync,-1,498,{},{truck0=15 depot0=15 truck1=15 distributor1=15 distributor0=15},0,119,0,0,25,387,388,800,34512,0,0,0,0,0,,,,,,,12,0,true,true
benchmarks/depot,benchmarks/depot/pfile10.pddl,8,PPsaFF-sync,-1,481258,{},{truck0=48 depot1=48 depot0=48 truck1=49 depot2=46 distributor1=43 distributor2=48 distributor0=48},0,1323794,0,0,333193,8380181,8378768,17092142,1400827988,0,0,0,0,0,,,,,,,165,0,true,true
benchmarks/depot,benchmarks/depot/pfile13.pddl,8,PPsaFF-sync,-1,4126,{},{truck0=52 depot1=44 depot0=44 truck1=45 depot2=44 distributor1=44 distributor2=44 distributor0=44},0,2763,0,0,795,20862,20854,42511,3847416,0,0,0,0,0,,,,,,,43,0,true,true
benchmarks/depot,benchmarks/depot/pfile16.pddl,8,PPsaFF-sync,-1,129787,{},{truck0=47 depot1=47 depot0=47 truck2=44 truck1=50 truck3=52 distributor1=45 distributor0=47},0,347769,0,0,132044,1745039,1745237,3622320,336967420,0,0,0,0,0,,,,,,,111,0,true,true
benchmarks/depot,benchmarks/depot/pfile2.pddl,5,PPsaFF-sync,-1,869,{},{truck0=21 depot0=32 truck1=27 distributor1=27 distributor0=27},0,336,0,0,102,1941,1941,3984,229992,0,0,0,0,0,,,,,,,18,0,true,true
benchmarks/depot,benchmarks/depot/pfile3.pddl,5,PPsaFF-sync,-1,3165,{},{truck0=53 depot0=52 truck1=50 distributor1=50 distributor0=51},0,4517,0,0,1469,43153,43164,87786,6576128,0,0,0,0,0,,,,,,,111,0,true,true
benchmarks/depot,benchmarks/depot/pfile4.pddl,5,PPsaFF-sync,-1,17373,{},{truck0=48 depot0=45 truck1=43 distributor1=50 distributor0=44},0,36677,0,0,11697,273019,273016,557732,47002452,0,0,0,0,0,,,,,,,144,0,true,true
benchmarks/depot,benchmarks/depot/pfile5.pddl,5,PPsaFF-sync,-1,49705,{},{truck0=73 depot0=75 truck1=75 distributor1=70 distributor0=67},0,43685,0,0,15308,663935,663970,1343213,143106608,0,0,0,0,0,,,,,,,301,0,true,true
benchmarks/depot,benchmarks/depot/pfile7.pddl,5,PPsaFF-sync,-1,6350,{},{truck0=43 depot0=33 truck1=45 distributor1=33 distributor0=33},0,13680,0,0,5217,89896,89894,185007,14728344,0,0,0,0,0,,,,,,,66,0,true,true
benchmarks/depot,benchmarks/depot/pfile8.pddl,5,PPsaFF-sync,-1,393092,{},{truck0=49 depot0=56 truck1=50 distributor1=65 distributor0=51},0,481078,0,0,191316,3811424,3811624,7814364,822993396,0,0,0,0,0,,,,,,,117,0,true,true
benchmarks/depot,benchmarks/depot/pfile1.pddl,5,PPsaFF-sync,-1,551,{},{truck0=15 depot0=15 truck1=15 distributor1=15 distributor0=15},0,112,0,0,31,383,383,797,34856,0,0,0,0,0,,,,,,,11,0,true,true
benchmarks/depot,benchmarks/depot/pfile10.pddl,8,PPsaFF-sync,-1,471140,{},{truck0=48 depot1=48 depot0=48 truck1=49 depot2=46 distributor1=43 distributor2=48 distributor0=48},0,1226300,0,0,310852,7767629,7766438,15844919,1298599064,0,0,0,0,0,,,,,,,140,0,true,true
benchmarks/depot,benchmarks/depot/pfile13.pddl,8,PPsaFF-sync,-1,3648,{},{truck0=52 depot1=44 depot0=44 truck1=45 depot2=44 distributor1=44 distributor2=44 distributor0=44},0,1824,0,0,555,12883,12881,26319,2387596,0,0,0,0,0,,,,,,,44,0,true,true
benchmarks/depot,benchmarks/depot/pfile16.pddl,8,PPsaFF-sync,-1,44759,{},{depot1=47 truck0=47 depot0=47 truck2=44 truck1=50 truck3=52 distributor1=45 distributor0=47},0,113478,0,0,44777,555363,555424,1155564,107717224,0,0,0,0,0,,,,,,,117,0,true,true
benchmarks/depot,benchmarks/depot/pfile2.pddl,5,PPsaFF-sync,-1,882,{},{truck0=21 depot0=32 truck1=27 distributor1=27 distributor0=27},0,365,0,0,115,2006,2005,4126,236440,0,0,0,0,0,,,,,,,21,0,true,true
benchmarks/depot,benchmarks/depot/pfile3.pddl,5,PPsaFF-sync,-1,3269,{},{truck0=53 depot0=52 truck1=50 distributor1=50 distributor0=51},0,4995,0,0,1707,45979,45980,93666,6969680,0,0,0,0,0,,,,,,,86,0,true,true
benchmarks/depot,benchmarks/depot/pfile4.pddl,5,PPsaFF-sync,-1,18308,{},{truck0=48 depot0=45 truck1=43 distributor1=50 distributor0=44},0,37497,0,0,11995,281878,281859,575732,48578036,0,0,0,0,0,,,,,,,136,0,true,true
benchmarks/depot,benchmarks/depot/pfile5.pddl,5,PPsaFF-sync,-1,461517,{},{truck0=73 depot0=75 truck1=75 distributor1=70 distributor0=67},0,416022,0,0,149433,5984284,5984689,12118406,1280138380,0,0,0,0,0,,,,,,,495,0,true,true
benchmarks/depot,benchmarks/depot/pfile7.pddl,5,PPsaFF-sync,-1,8629,{},{truck0=43 depot0=33 truck1=45 distributor1=33 distributor0=33},0,24856,0,0,9420,148111,148104,305635,23812912,0,0,0,0,0,,,,,,,102,0,true,true
benchmarks/depot,benchmarks/depot/pfile8.pddl,5,PPsaFF-sync,-1,449923,{},{truck0=51 depot0=56 truck1=48 distributor1=65 distributor0=51},0,600059,0,0,252807,4593936,4594302,9441045,991117436,0,0,0,0,0,,,,,,,717,0,true,true
benchmarks/depot,benchmarks/depot/pfile9.pddl,5,PPsaFF-sync,-1,106149,{},{truck0=98 depot0=97 truck1=100 distributor1=101 distributor0=101},0,56431,0,0,24819,433426,433471,891716,122457352,0,0,0,0,0,,,,,,,410,0,true,true
benchmarks/depot,benchmarks/depot/pfile1.pddl,5,PPsaFF-sync,-1,480,{},{truck0=15 depot0=15 truck1=15 distributor1=15 distributor0=15},0,102,0,0,24,339,339,702,30400,0,0,0,0,0,,,,,,,12,0,true,true
benchmarks/depot,benchmarks/depot/pfile10.pddl,8,PPsaFF-sync,-1,402747,{},{truck0=48 depot1=48 depot0=48 truck1=49 depot2=46 distributor1=43 distributor2=48 distributor0=48},0,1133123,0,0,287345,7085734,7085273,14458352,1184102984,0,0,0,0,0,,,,,,,122,0,true,true
benchmarks/depot,benchmarks/depot/pfile13.pddl,8,PPsaFF-sync,-1,3725,{},{truck0=52 depot1=44 depot0=44 truck1=45 depot2=44 distributor1=44 distributor2=44 distributor0=44},0,2134,0,0,669,14362,14361,29392,2653632,0,0,0,0,0,,,,,,,47,0,true,true
benchmarks/depot,benchmarks/depot/pfile16.pddl,8,PPsaFF-sync,-1,58445,{},{truck0=47 depot1=47 depot0=47 truck2=44 truck1=50 truck3=52 distributor1=45 distributor0=47},0,143677,0,0,56911,715158,715326,1487395,138542052,0,0,0,0,0,,,,,,,126,0,true,true
benchmarks/depot,benchmarks/depot/pfile2.pddl,5,PPsaFF-sync,-1,876,{},{truck0=21 depot0=32 truck1=27 distributor1=27 distributor0=27},0,360,0,0,112,2062,2063,4237,244936,0,0,0,0,0,,,,,,,18,0,true,true
benchmarks/depot,benchmarks/depot/pfile3.pddl,5,PPsaFF-sync,-1,5127,{},{truck0=53 depot0=52 truck1=48 distributor1=50 distributor0=51},0,9537,0,0,3184,97976,97974,199134,14977716,0,0,0,0,0,,,,,,,133,0,true,true
benchmarks/depot,benchmarks/depot/pfile4.pddl,5,PPsaFF-sync,-1,16875,{},{truck0=48 depot0=45 truck1=43 distributor1=50 distributor0=44},0,36741,0,0,11756,276885,276892,565533,47713052,0,0,0,0,0,,,,,,,86,0,true,true
benchmarks/depot,benchmarks/depot/pfile5.pddl,5,PPsaFF-sync,-1,193981,{},{truck0=73 depot0=75 truck1=75 distributor1=70 distributor0=67},0,178001,0,0,62629,2557114,2557217,5176960,537966428,0,0,0,0,0,,,,,,,577,0,true,true
benchmarks/depot,benchmarks/depot/pfile7.pddl,5,PPsaFF-sync,-1,3064,{},{truck0=43 depot0=33 truck1=45 distributor1=33 distributor0=33},0,4315,0,0,1626,32221,32218,66065,5380076,0,0,0,0,0,,,,,,,68,0,true,true
benchmarks/depot,benchmarks/depot/pfile8.pddl,5,PPsaFF-sync,-1,340745,{},{truck0=51 depot0=56 truck1=50 distributor1=65 distributor0=51},0,475703,0,0,203196,3642633,3642787,7488616,785504776,0,0,0,0,0,,,,,,,507,0,true,true
benchmarks/depot,benchmarks/depot/pfile1.pddl,5,PPsaFF-sync,-1,490,{},{truck0=13 depot0=15 truck1=15 distributor1=15 distributor0=15},0,109,0,0,27,355,355,737,32040,0,0,0,0,0,,,,,,,12,0,true,true
benchmarks/depot,benchmarks/depot/pfile10.pddl,8,PPsaFF-sync,-1,436847,{},{truck0=48 depot1=48 depot0=48 truck1=49 depot2=46 distributor1=43 distributor2=48 distributor0=48},0,1179039,0,0,298095,7432005,7431194,15161294,1242198684,0,0,0,0,0,,,,,,,146,0,true,true
benchmarks/depot,benchmarks/depot/pfile13.pddl,8,PPsaFF-sync,-1,3680,{},{truck0=52 depot1=44 depot0=44 truck1=45 depot2=44 distributor1=44 distributor2=44 distributor0=44},0,1765,0,0,528,12412,12407,25347,2299312,0,0,0,0,0,,,,,,,50,0,true,true
benchmarks/depot,benchmarks/depot/pfile16.pddl,8,PPsaFF-sync,-1,47936,{},{truck0=47 depot1=47 depot0=47 truck2=44 truck1=50 truck3=52 distributor1=45 distributor0=47},0,127514,0,0,50766,637485,637520,1325771,123555824,0,0,0,0,0,,,,,,,75,0,true,true
benchmarks/depot,benchmarks/depot/pfile2.pddl,5,PPsaFF-sync,-1,846,{},{truck0=21 depot0=32 truck1=27 distributor1=27 distributor0=27},0,240,0,0,79,1455,1455,2989,173624,0,0,0,0,0,,,,,,,18,0,true,true
benchmarks/depot,benchmarks/depot/pfile3.pddl,5,PPsaFF-sync,-1,2054,{},{truck0=53 depot0=52 truck1=50 distributor1=50 distributor0=51},0,2183,0,0,793,19035,19039,38867,2909768,0,0,0,0,0,,,,,,,78,0,true,true
benchmarks/depot,benchmarks/depot/pfile4.pddl,5,PPsaFF-sync,-1,17505,{},{truck0=48 depot0=45 truck1=43 distributor1=50 distributor0=44},0,35758,0,0,11436,267473,267475,546384,46024716,0,0,0,0,0,,,,,,,115,0,true,true
benchmarks/depot,benchmarks/depot/pfile5.pddl,5,PPsaFF-sync,-1,84889,{},{truck0=73 depot0=75 truck1=75 distributor1=70 distributor0=67},0,68808,0,0,24402,1075038,1075133,2174573,235753828,0,0,0,0,0,,,,,,,367,0,true,true
benchmarks/depot,benchmarks/depot/pfile7.pddl,5,PPsaFF-sync,-1,2899,{},{truck0=43 depot0=33 truck1=45 distributor1=33 distributor0=33},0,3865,0,0,1444,28946,28944,59334,4834112,0,0,0,0,0,,,,,,,50,0,true,true
benchmarks/depot,benchmarks/depot/pfile8.pddl,5,PPsaFF-sync,-1,311666,{},{truck0=51 depot0=56 truck1=50 distributor1=65 distributor0=51},0,368078,0,0,145744,3015117,3015422,6176283,650445336,0,0,0,0,0,,,,,,,412,0,true,true
benchmarks/depot,benchmarks/depot/pfile9.pddl,5,PPsaFF-sync,-1,901580,{},{truck0=96 depot0=97 truck1=100 distributor1=101 distributor0=101},0,557029,0,0,250794,4100007,4100368,8451169,1129180516,0,0,0,0,0,,,,,,,385,0,true,true
benchmarks/depot,benchmarks/depot/pfile1.pddl,5,PPsaFF-sync,-1,683,{},{truck0=15 depot0=15 truck1=15 distributor1=15 distributor0=15},0,120,0,0,29,410,410,849,36808,0,0,0,0,0,,,,,,,11,0,true,true
benchmarks/depot,benchmarks/depot/pfile10.pddl,8,PPsaFF-sync,-1,550273,{},{truck0=48 depot1=48 depot0=48 truck1=49 depot2=46 distributor1=43 distributor2=48 distributor0=48},0,1352127,0,0,340615,8586532,8585504,17512651,1435324444,0,0,0,0,0,,,,,,,168,0,true,true
benchmarks/depot,benchmarks/depot/pfile11.pddl,8,PPsaFF-sync,-1,495924,{},{truck0=88 depot1=80 depot0=82 truck1=82 depot2=80 distributor1=81 distributor2=79 distributor0=94},0,148319,0,0,41641,3182588,3182827,6407056,747486200,0,0,0,0,0,,,,,,,301,0,true,true
benchmarks/depot,benchmarks/depot/pfile13.pddl,8,PPsaFF-sync,-1,3396,{},{truck0=52 depot1=44 depot0=44 truck1=45 depot2=44 distributor1=44 distributor2=44 distributor0=44},0,1284,0,0,379,8695,8693,17767,1612600,0,0,0,0,0,,,,,,,37,0,true,true
benchmarks/depot,benchmarks/depot/pfile16.pddl,8,PPsaFF-sync,-1,162227,{},{truck0=47 depot1=47 depot0=47 truck2=44 truck1=50 truck3=52 distributor1=45 distributor0=47},0,454680,0,0,167040,2258573,2258600,4684213,435696400,0,0,0,0,0,,,,,,,159,0,true,true
benchmarks/depot,benchmarks/depot/pfile2.pddl,5,PPsaFF-sync,-1,890,{},{truck0=21 depot0=32 truck1=27 distributor1=27 distributor0=27},0,485,0,0,154,2560,2561,5275,302728,0,0,0,0,0,,,,,,,27,0,true,true
benchmarks/depot,benchmarks/depot/pfile3.pddl,5,PPsaFF-sync,-1,3122,{},{truck0=53 depot0=52 truck1=48 distributor1=50 distributor0=51},0,4592,0,0,1511,44061,44057,89629,6697564,0,0,0,0,0,,,,,,,83,0,true,true
benchmarks/depot,benchmarks/depot/pfile4.pddl,5,PPsaFF-sync,-1,19419,{},{truck0=48 depot0=45 truck1=45 distributor1=50 distributor0=44},0,38008,0,0,12163,287958,287984,588105,49698848,0,0,0,0,0,,,,,,,119,0,true,true
benchmarks/depot,benchmarks/depot/pfile5.pddl,5,PPsaFF-sync,-1,125674,{},{truck0=73 depot0=75 truck1=75 distributor1=70 distributor0=67},0,104207,0,0,37186,1572102,1572159,3181447,336674320,0,0,0,0,0,,,,,,,273,0,true,true
benchmarks/depot,benchmarks/depot/pfile7.pddl,5,PPsaFF-sync,-1,34275,{},{truck0=43 depot0=33 truck1=45 distributor1=33 distributor0=33},0,142791,0,0,55394,817508,817526,1690428,132394568,0,0,0,0,0,,,,,,,124,0,true,true
benchmarks/depot,benchmarks/depot/pfile8.pddl,5,PPsaFF-sync,-1,391568,{},{truck0=51 depot0=56 truck1=48 distributor1=65 distributor0=50},0,460146,0,0,182541,3816148,3816455,7815144,824302096,0,0,0,0,0,,,,,,,444,0,true,true
benchmarks/depot,benchmarks/depot/pfile1.pddl,5,PPsaFF-sync,-1,526,{},{truck0=15 depot0=15 truck1=15 distributor1=15 distributor0=15},0,125,0,0,27,408,408,843,36420,0,0,0,0,0,,,,,,,11,0,true,true
benchmarks/depot,benchmarks/depot/pfile10.pddl,8,PPsaFF-sync,-1,478530,{},{truck0=48 depot1=48 depot0=48 truck1=49 depot2=46 distributor1=43 distributor2=48 distributor0=48},0,1206955,0,0,305324,7613066,7610987,15529377,1272499804,0,0,0,0,0,,,,,,,172,0,true,true
benchmarks/depot,benchmarks/depot/pfile13.pddl,8,PPsaFF-sync,-1,3845,{},{truck0=52 depot1=44 depot0=44 truck1=45 depot2=44 distributor1=44 distributor2=44 distributor0=44},0,1266,0,0,355,8457,8458,17270,1548524,0,0,0,0,0,,,,,,,35,0,true,true
benchmarks/depot,benchmarks/depot/pfile16.pddl,8,PPsaFF-sync,-1,535907,{},{depot1=47 truck0=47 depot0=47 truck2=44 truck1=52 truck3=52 distributor1=45 distributor0=47},0,1328248,0,0,554021,8260675,8261353,17076049,1597765920,0,0,0,0,0,,,,,,,218,0,true,true
benchmarks/depot,benchmarks/depot/pfile2.pddl,5,PPsaFF-sync,-1,872,{},{truck0=21 depot0=32 truck1=27 distributor1=27 distributor0=27},0,216,0,0,68,1319,1319,2706,157432,0,0,0,0,0,,,,,,,18,0,true,true
benchmarks/depot,benchmarks/depot/pfile3.pddl,5,PPsaFF-sync,-1,3042,{},{truck0=53 depot0=52 truck1=48 distributor1=50 distributor0=51},0,4119,0,0,1369,39725,39718,80812,6062956,0,0,0,0,0,,,,,,,85,0,true,true
benchmarks/depot,benchmarks/depot/pfile4.pddl,5,PPsaFF-sync,-1,18986,{},{truck0=48 depot0=45 truck1=43 distributor1=50 distributor0=44},0,37914,0,0,12093,285662,285674,583429,49210612,0,0,0,0,0,,,,,,,123,0,true,true
benchmarks/depot,benchmarks/depot/pfile5.pddl,5,PPsaFF-sync,-1,116963,{},{truck0=73 depot0=75 truck1=75 distributor1=70 distributor0=67},0,107648,0,0,36601,1539709,1539763,3116073,334647700,0,0,0,0,0,,,,,,,443,0,true,true
benchmarks/depot,benchmarks/depot/pfile7.pddl,5,PPsaFF-sync,-1,25390,{},{truck0=43 depot0=33 truck1=45 distributor1=33 distributor0=33},0,87951,0,0,34556,524368,524333,1083257,84628792,0,0,0,0,0,,,,,,,163,0,true,true
benchmarks/depot,benchmarks/depot/pfile8.pddl,5,PPsaFF-sync,-1,157091,{},{truck0=51 depot0=56 truck1=50 distributor1=65 distributor0=51},0,172810,0,0,71673,1704073,1704113,3479859,366770108,0,0,0,0,0,,,,,,,267,0,true,true
benchmarks/depot,benchmarks/depot/pfile1.pddl,5,PPsaFF-sync,-1,515,{},{truck0=15 depot0=15 truck1=15 distributor1=15 distributor0=15},0,125,0,0,36,427,426,889,38836,0,0,0,0,0,,,,,,,12,0,true,true
benchmarks/depot,benchmarks/depot/pfile10.pddl,8,PPsaFF-sync,-1,481241,{},{truck0=48 depot1=48 depot0=48 truck1=49 depot2=46 distributor1=43 distributor2=48 distributor0=48},0,1200051,0,0,302966,7576134,7575087,15454187,1266421656,0,0,0,0,0,,,,,,,161,0,true,true
benchmarks/depot,benchmarks/depot/pfile13.pddl,8,PPsaFF-sync,-1,3541,{},{truck0=52 depot1=44 depot0=44 truck1=45 depot2=44 distributor1=44 distributor2=44 distributor0=44},0,1414,0,0,391,9435,9439,19265,1742424,0,0,0,0,0,,,,,,,41,0,true,true
benchmarks/depot,benchmarks/depot/pfile2.pddl,5,PPsaFF-sync,-1,945,{},{truck0=21 depot0=32 truck1=27 distributor1=27 distributor0=27},0,358,0,0,119,2014,2015,4148,237624,0,0,0,0,0,,,,,,,23,0,true,true
benchmarks/depot,benchmarks/depot/pfile3.pddl,5,PPsaFF-sync,-1,3155,{},{truck0=53 depot0=52 truck1=50 distributor1=50 distributor0=51},0,4438,0,0,1464,42720,42723,86907,6513392,0,0,0,0,0,,,,,,,102,0,true,true
