domain,problem,agents,heuristic,recursionLevel,totalTime,initHeuristic,initHeuristicDist,searchTime,expandedStates,expandedStatesGlobal,expandedStatesLocal,searchMessages,heuristicRequestMessages,heuristicReplyMessages,totalMessages,totalBytes,globalSearchTime,localSearchTime,globalHeuristicTime,localHeuristicTime,otherHeuristicTime,searchTimes,globalSearchTimes,localSearchTimes,globalHeuristicTimes,localHeuristicTimes,otherHeuristicTimes,planLength,maxRecursionDepth,planValid,finished
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-0.pddl,4,PPsaFF-glcl,-1,6063,{a1=10 a2=10 a3=10 a4=10},{a1=30 a2=30 a3=30 a4=30},0,83680,5252,78433,54044,18594,18596,91234,9317164,0,0,0,0,0,,,,,,,74,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-0.pddl,4,PPsaFF-glcl,-1,6099,{a1=10 a2=10 a3=10 a4=10},{a1=30 a2=30 a3=30 a4=30},0,83074,4602,78466,59072,17036,17038,93146,9732760,0,0,0,0,0,,,,,,,90,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-0.pddl,4,PPsaFF-glcl,-1,6428,{a1=10 a2=10 a3=10 a4=10},{a1=30 a2=30 a3=30 a4=30},0,95639,7165,88481,59883,22579,22579,105041,10503676,0,0,0,0,0,,,,,,,92,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-0.pddl,4,PPsaFF-glcl,-1,7045,{a1=10 a2=10 a3=10 a4=10},{a1=30 a2=30 a3=30 a4=30},0,110589,7087,103522,71220,24862,24864,120946,12350184,0,0,0,0,0,,,,,,,122,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-0.pddl,4,PPsaFF-glcl,-1,7182,{a1=10 a2=10 a3=10 a4=10},{a1=30 a2=30 a3=30 a4=30},0,112246,7164,105080,75263,26706,26707,128676,13138192,0,0,0,0,0,,,,,,,96,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-1.pddl,4,PPsaFF-glcl,-1,3703,{a1=13 a2=15 a3=17 a4=16},{a1=42 a2=40 a3=40 a4=40},0,26342,781,25556,19097,4579,4579,28255,3067292,0,0,0,0,0,,,,,,,100,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-1.pddl,4,PPsaFF-glcl,-1,5308,{a1=13 a2=15 a3=17 a4=16},{a1=42 a2=40 a3=40 a4=40},0,62040,2264,59776,44049,10163,10163,64375,6881728,0,0,0,0,0,,,,,,,102,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-1.pddl,4,PPsaFF-glcl,-1,5349,{a1=13 a2=15 a3=17 a4=16},{a1=42 a2=40 a3=40 a4=40},0,65729,2591,63140,44800,11759,11757,68316,7282288,0,0,0,0,0,,,,,,,84,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-1.pddl,4,PPsaFF-glcl,-1,6137,{a1=13 a2=15 a3=17 a4=16},{a1=42 a2=40 a3=40 a4=40},0,80068,3519,76551,52710,18472,18477,89659,9414236,0,0,0,0,0,,,,,,,88,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-1.pddl,4,PPsaFF-glcl,-1,7270,{a1=13 a2=15 a3=17 a4=16},{a1=42 a2=40 a3=40 a4=40},0,118054,5898,112160,80821,22588,22589,125998,12987272,0,0,0,0,0,,,,,,,96,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-1.pddl,4,PPsaFF-glcl,-1,7724,{a1=13 a2=15 a3=17 a4=16},{a1=42 a2=40 a3=40 a4=40},0,125780,6141,119652,85389,23839,23839,133067,13772040,0,0,0,0,0,,,,,,,108,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-1.pddl,4,PPsaFF-glcl,-1,8408,{a1=13 a2=15 a3=17 a4=16},{a1=42 a2=40 a3=40 a4=40},0,136808,6143,130670,93463,28206,28204,149873,15712496,0,0,0,0,0,,,,,,,134,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-1.pddl,4,PPsaFF-glcl,-1,9359,{a1=13 a2=15 a3=17 a4=16},{a1=42 a2=40 a3=40 a4=40},0,158031,8184,149871,108413,36294,36291,180998,18801460,0,0,0,0,0,,,,,,,136,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-1.pddl,4,PPsaFF-glcl,-1,20878,{a1=13 a2=15 a3=17 a4=16},{a1=42 a2=40 a3=40 a4=40},0,434574,27958,406672,293805,101618,101624,497047,50901664,0,0,0,0,0,,,,,,,150,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-12-1.pddl,4,PPsaFF-glcl,-1,29159,{a1=13 a2=15 a3=17 a4=16},{a1=42 a2=40 a3=40 a4=40},0,650510,41210,609398,440702,146191,146185,733078,74509460,0,0,0,0,0,,,,,,,146,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-0.pddl,4,PPsaFF-glcl,-1,8716,{a1=16 a2=16 a3=17 a4=17},{a1=39 a2=39 a3=38 a4=38},0,115338,5883,109470,82372,23574,23575,129521,14264980,0,0,0,0,0,,,,,,,92,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-0.pddl,4,PPsaFF-glcl,-1,10056,{a1=16 a2=16 a3=17 a4=17},{a1=39 a2=39 a3=38 a4=38},0,136674,4994,131679,94918,20854,20851,136623,15399984,0,0,0,0,0,,,,,,,110,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-0.pddl,4,PPsaFF-glcl,-1,11621,{a1=16 a2=16 a3=17 a4=17},{a1=39 a2=39 a3=38 a4=38},0,165701,9191,156514,117461,34971,34975,187407,20495696,0,0,0,0,0,,,,,,,126,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-0.pddl,4,PPsaFF-glcl,-1,13846,{a1=16 a2=16 a3=17 a4=17},{a1=39 a2=39 a3=38 a4=38},0,205111,9915,195218,144741,43271,43273,231285,25730512,0,0,0,0,0,,,,,,,170,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-0.pddl,4,PPsaFF-glcl,-1,14477,{a1=16 a2=16 a3=17 a4=17},{a1=39 a2=39 a3=38 a4=38},0,221458,10631,210845,160780,45631,45633,252044,28129408,0,0,0,0,0,,,,,,,216,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-0.pddl,4,PPsaFF-glcl,-1,14755,{a1=16 a2=16 a3=17 a4=17},{a1=39 a2=39 a3=38 a4=38},0,230195,11617,218599,167841,42875,42877,253593,28233272,0,0,0,0,0,,,,,,,162,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-0.pddl,4,PPsaFF-glcl,-1,16248,{a1=16 a2=16 a3=17 a4=17},{a1=39 a2=39 a3=38 a4=38},0,256971,12011,244971,188493,45769,45768,280030,31298208,0,0,0,0,0,,,,,,,182,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-0.pddl,4,PPsaFF-glcl,-1,16280,{a1=16 a2=16 a3=17 a4=17},{a1=39 a2=39 a3=38 a4=38},0,265761,8092,257678,198615,37573,37573,273761,31409760,0,0,0,0,0,,,,,,,204,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-0.pddl,4,PPsaFF-glcl,-1,23548,{a1=16 a2=16 a3=17 a4=17},{a1=39 a2=39 a3=38 a4=38},0,404436,20753,383713,293371,89779,89780,472930,52024064,0,0,0,0,0,,,,,,,184,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-0.pddl,4,PPsaFF-glcl,-1,26841,{a1=16 a2=16 a3=17 a4=17},{a1=39 a2=39 a3=38 a4=38},0,464224,31058,433199,315826,115607,115611,547044,58910220,0,0,0,0,0,,,,,,,170,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-1.pddl,4,PPsaFF-glcl,-1,4750,{a1=20 a2=16 a3=16 a4=16},{a1=40 a2=42 a3=37 a4=37},0,32207,1013,31204,24494,4310,4310,33114,3812208,0,0,0,0,0,,,,,,,90,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-1.pddl,4,PPsaFF-glcl,-1,6193,{a1=20 a2=16 a3=16 a4=16},{a1=40 a2=42 a3=37 a4=37},0,54475,2672,51801,36616,10999,10999,58614,6518416,0,0,0,0,0,,,,,,,98,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-1.pddl,4,PPsaFF-glcl,-1,8429,{a1=20 a2=16 a3=16 a4=16},{a1=40 a2=42 a3=37 a4=37},0,107612,4607,103018,77534,17187,17188,111909,12640548,0,0,0,0,0,,,,,,,92,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-1.pddl,4,PPsaFF-glcl,-1,19551,{a1=20 a2=16 a3=16 a4=16},{a1=40 a2=42 a3=37 a4=37},0,336724,13941,322794,251753,55158,55160,362071,40512276,0,0,0,0,0,,,,,,,138,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-1.pddl,4,PPsaFF-glcl,-1,22967,{a1=20 a2=16 a3=16 a4=16},{a1=40 a2=42 a3=37 a4=37},0,389042,27592,361455,260446,105190,105202,470838,49907376,0,0,0,0,0,,,,,,,174,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-1.pddl,4,PPsaFF-glcl,-1,25074,{a1=20 a2=16 a3=16 a4=16},{a1=40 a2=42 a3=37 a4=37},0,445762,24031,421738,323022,91062,91067,505151,55164512,0,0,0,0,0,,,,,,,106,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-1.pddl,4,PPsaFF-glcl,-1,27502,{a1=20 a2=16 a3=16 a4=16},{a1=40 a2=42 a3=37 a4=37},0,496532,30429,466095,348710,115354,115354,579418,62558072,0,0,0,0,0,,,,,,,150,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-1.pddl,4,PPsaFF-glcl,-1,30940,{a1=20 a2=16 a3=16 a4=16},{a1=40 a2=42 a3=37 a4=37},0,547261,36595,510684,390702,138645,138650,667997,71487712,0,0,0,0,0,,,,,,,166,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-1.pddl,4,PPsaFF-glcl,-1,35525,{a1=20 a2=16 a3=16 a4=16},{a1=40 a2=42 a3=37 a4=37},0,607316,48002,559336,408888,182404,182410,773702,80980076,0,0,0,0,0,,,,,,,90,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-13-1.pddl,4,PPsaFF-glcl,-1,40622,{a1=20 a2=16 a3=16 a4=16},{a1=40 a2=42 a3=37 a4=37},0,783236,30268,753010,583833,116827,116829,817489,92849088,0,0,0,0,0,,,,,,,274,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-0.pddl,4,PPsaFF-glcl,-1,3898,{a1=13 a2=15 a3=15 a4=15},{a1=44 a2=42 a3=43 a4=43},0,6523,56,6465,5045,362,362,5769,736964,0,0,0,0,0,,,,,,,68,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-0.pddl,4,PPsaFF-glcl,-1,4295,{a1=13 a2=15 a3=15 a4=15},{a1=44 a2=42 a3=43 a4=43},0,13215,226,12987,10023,1336,1336,12695,1585280,0,0,0,0,0,,,,,,,66,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-0.pddl,4,PPsaFF-glcl,-1,4553,{a1=13 a2=15 a3=15 a4=15},{a1=44 a2=42 a3=43 a4=43},0,13511,149,13365,10092,868,868,11828,1499252,0,0,0,0,0,,,,,,,76,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-0.pddl,4,PPsaFF-glcl,-1,4555,{a1=13 a2=15 a3=15 a4=15},{a1=44 a2=42 a3=43 a4=43},0,15758,496,15262,11386,2587,2587,16560,2001080,0,0,0,0,0,,,,,,,76,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-0.pddl,4,PPsaFF-glcl,-1,4636,{a1=13 a2=15 a3=15 a4=15},{a1=44 a2=42 a3=43 a4=43},0,15405,377,15029,10841,2184,2185,15210,1859708,0,0,0,0,0,,,,,,,80,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-0.pddl,4,PPsaFF-glcl,-1,5303,{a1=13 a2=15 a3=15 a4=15},{a1=44 a2=42 a3=43 a4=43},0,27848,904,26945,21030,4220,4221,29471,3585816,0,0,0,0,0,,,,,,,86,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-0.pddl,4,PPsaFF-glcl,-1,5352,{a1=13 a2=15 a3=15 a4=15},{a1=44 a2=42 a3=43 a4=43},0,27406,878,26534,20504,4028,4027,28559,3479316,0,0,0,0,0,,,,,,,96,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-0.pddl,4,PPsaFF-glcl,-1,21322,{a1=13 a2=15 a3=15 a4=15},{a1=44 a2=42 a3=43 a4=43},0,304995,17064,287962,210095,69827,69829,349751,40161908,0,0,0,0,0,,,,,,,140,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-0.pddl,4,PPsaFF-glcl,-1,21476,{a1=13 a2=15 a3=15 a4=15},{a1=44 a2=42 a3=43 a4=43},0,297595,17296,280325,212614,69938,69938,352490,40588652,0,0,0,0,0,,,,,,,144,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-0.pddl,4,PPsaFF-glcl,-1,28755,{a1=13 a2=15 a3=15 a4=15},{a1=44 a2=42 a3=43 a4=43},0,408976,24701,384290,283271,101557,101567,486395,55455292,0,0,0,0,0,,,,,,,112,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-1.pddl,4,PPsaFF-glcl,-1,6376,{a1=15 a2=17 a3=17 a4=17},{a1=46 a2=52 a3=45 a4=45},0,43243,255,42982,35135,1986,1986,39107,5044252,0,0,0,0,0,,,,,,,86,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-1.pddl,4,PPsaFF-glcl,-1,8707,{a1=15 a2=17 a3=17 a4=17},{a1=46 a2=52 a3=45 a4=45},0,77415,2655,74765,57537,15308,15308,88153,10587900,0,0,0,0,0,,,,,,,74,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-1.pddl,4,PPsaFF-glcl,-1,9345,{a1=15 a2=17 a3=17 a4=17},{a1=46 a2=52 a3=45 a4=45},0,87321,3218,84103,59696,19817,19815,99328,11770556,0,0,0,0,0,,,,,,,78,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-1.pddl,4,PPsaFF-glcl,-1,9580,{a1=15 a2=17 a3=17 a4=17},{a1=46 a2=52 a3=45 a4=45},0,100274,1614,98674,80992,12486,12486,105964,13260196,0,0,0,0,0,,,,,,,148,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-1.pddl,4,PPsaFF-glcl,-1,11625,{a1=15 a2=17 a3=17 a4=17},{a1=46 a2=52 a3=45 a4=45},0,128280,5006,123287,93230,25683,25685,144598,17276516,0,0,0,0,0,,,,,,,100,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-1.pddl,4,PPsaFF-glcl,-1,13050,{a1=15 a2=17 a3=17 a4=17},{a1=46 a2=52 a3=45 a4=45},0,157677,8176,149509,113170,38041,38043,189254,21963064,0,0,0,0,0,,,,,,,146,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-1.pddl,4,PPsaFF-glcl,-1,13342,{a1=15 a2=17 a3=17 a4=17},{a1=46 a2=52 a3=45 a4=45},0,157445,3099,154358,122859,17121,17122,157102,19549544,0,0,0,0,0,,,,,,,120,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-1.pddl,4,PPsaFF-glcl,-1,13380,{a1=15 a2=17 a3=17 a4=17},{a1=46 a2=52 a3=45 a4=45},0,153813,6984,146842,103485,37714,37717,178916,20797148,0,0,0,0,0,,,,,,,130,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-1.pddl,4,PPsaFF-glcl,-1,15241,{a1=15 a2=17 a3=17 a4=17},{a1=46 a2=52 a3=45 a4=45},0,184228,4497,179744,139922,34524,34523,208969,25455020,0,0,0,0,0,,,,,,,142,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-14-1.pddl,4,PPsaFF-glcl,-1,32159,{a1=15 a2=17 a3=17 a4=17},{a1=46 a2=52 a3=45 a4=45},0,462372,19303,443078,342196,99325,99328,540849,62977028,0,0,0,0,0,,,,,,,162,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-0.pddl,4,PPsaFF-glcl,-1,15110,{a1=22 a2=23 a3=24 a4=24},{a1=40 a2=39 a3=35 a4=35},0,154933,2360,152571,125530,13713,13714,152957,20389992,0,0,0,0,0,,,,,,,184,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-0.pddl,4,PPsaFF-glcl,-1,20690,{a1=22 a2=23 a3=24 a4=24},{a1=40 a2=39 a3=35 a4=35},0,234302,2767,231535,186171,17416,17418,221005,29624412,0,0,0,0,0,,,,,,,182,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-0.pddl,4,PPsaFF-glcl,-1,20952,{a1=22 a2=23 a3=24 a4=24},{a1=40 a2=39 a3=35 a4=35},0,248565,4284,244283,197099,25641,25640,248380,32814212,0,0,0,0,0,,,,,,,170,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-0.pddl,4,PPsaFF-glcl,-1,22819,{a1=22 a2=23 a3=24 a4=24},{a1=40 a2=39 a3=35 a4=35},0,249360,5110,244264,198935,31198,31194,261327,34269556,0,0,0,0,0,,,,,,,182,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-0.pddl,4,PPsaFF-glcl,-1,24396,{a1=22 a2=23 a3=24 a4=24},{a1=40 a2=39 a3=35 a4=35},0,276958,3637,273315,220425,22002,22004,264431,35359008,0,0,0,0,0,,,,,,,186,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-0.pddl,4,PPsaFF-glcl,-1,28632,{a1=22 a2=23 a3=24 a4=24},{a1=40 a2=39 a3=35 a4=35},0,342071,4580,337501,274776,27264,27260,329300,43975400,0,0,0,0,0,,,,,,,248,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-0.pddl,4,PPsaFF-glcl,-1,55496,{a1=22 a2=23 a3=24 a4=24},{a1=40 a2=39 a3=35 a4=35},0,710963,7195,703767,593554,36737,36737,667028,90336052,0,0,0,0,0,,,,,,,184,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-0.pddl,4,PPsaFF-glcl,-1,72660,{a1=22 a2=23 a3=24 a4=24},{a1=40 a2=39 a3=35 a4=35},0,955845,1003,954825,811862,6012,6012,823886,114863472,0,0,0,0,0,,,,,,,200,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-0.pddl,4,PPsaFF-glcl,-1,100110,{a1=22 a2=23 a3=24 a4=24},{a1=40 a2=39 a3=35 a4=35},0,1264475,34461,1230030,1001001,148830,148829,1298660,167926796,0,0,0,0,0,,,,,,,218,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-0.pddl,4,PPsaFF-glcl,-1,133667,{a1=22 a2=23 a3=24 a4=24},{a1=40 a2=39 a3=35 a4=35},0,1691885,41557,1650259,1306936,178234,178239,1663409,216096860,0,0,0,0,0,,,,,,,220,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-1.pddl,4,PPsaFF-glcl,-1,10929,{a1=19 a2=22 a3=21 a4=22},{a1=52 a2=47 a3=48 a4=48},0,96863,1842,95021,75817,10456,10456,96729,12881296,0,0,0,0,0,,,,,,,168,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-1.pddl,4,PPsaFF-glcl,-1,10937,{a1=19 a2=22 a3=21 a4=22},{a1=52 a2=47 a3=48 a4=48},0,97954,503,97450,79635,2959,2959,85553,11781468,0,0,0,0,0,,,,,,,162,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-1.pddl,4,PPsaFF-glcl,-1,11972,{a1=19 a2=22 a3=21 a4=22},{a1=52 a2=47 a3=48 a4=48},0,113661,337,113327,91744,1924,1924,95592,13259844,0,0,0,0,0,,,,,,,186,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-1.pddl,4,PPsaFF-glcl,-1,24303,{a1=19 a2=22 a3=21 a4=22},{a1=52 a2=47 a3=48 a4=48},0,275476,4462,271001,217540,24861,24860,267261,35891720,0,0,0,0,0,,,,,,,240,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-1.pddl,4,PPsaFF-glcl,-1,26267,{a1=19 a2=22 a3=21 a4=22},{a1=52 a2=47 a3=48 a4=48},0,313965,5687,308265,246701,30437,30437,307575,40928984,0,0,0,0,0,,,,,,,228,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-1.pddl,4,PPsaFF-glcl,-1,31169,{a1=19 a2=22 a3=21 a4=22},{a1=52 a2=47 a3=48 a4=48},0,386477,6152,380341,299798,33430,33433,366661,49169360,0,0,0,0,0,,,,,,,238,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-1.pddl,4,PPsaFF-glcl,-1,31262,{a1=19 a2=22 a3=21 a4=22},{a1=52 a2=47 a3=48 a4=48},0,346151,10764,335400,253416,54113,54120,361649,46406676,0,0,0,0,0,,,,,,,144,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-1.pddl,4,PPsaFF-glcl,-1,31484,{a1=19 a2=22 a3=21 a4=22},{a1=52 a2=47 a3=48 a4=48},0,370016,11029,358994,278309,57155,57155,392619,50706264,0,0,0,0,0,,,,,,,170,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-1.pddl,4,PPsaFF-glcl,-1,38854,{a1=19 a2=22 a3=21 a4=22},{a1=52 a2=47 a3=48 a4=48},0,488497,12118,476372,371679,59692,59693,491064,63806176,0,0,0,0,0,,,,,,,240,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-15-1.pddl,4,PPsaFF-glcl,-1,58054,{a1=19 a2=22 a3=21 a4=22},{a1=52 a2=47 a3=48 a4=48},0,734637,12505,722146,596945,63624,63621,724190,96421560,0,0,0,0,0,,,,,,,176,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-1.pddl,4,PPsaFF-glcl,-1,18004,{a1=29 a2=23 a3=23 a4=23},{a1=71 a2=67 a3=67 a4=67},0,156530,4773,151758,117971,22712,22714,163397,22229876,0,0,0,0,0,,,,,,,134,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-1.pddl,4,PPsaFF-glcl,-1,25123,{a1=29 a2=23 a3=23 a4=23},{a1=71 a2=67 a3=67 a4=67},0,244510,7378,237142,183605,35704,35706,255015,34819060,0,0,0,0,0,,,,,,,124,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-1.pddl,4,PPsaFF-glcl,-1,25343,{a1=29 a2=23 a3=23 a4=23},{a1=71 a2=67 a3=67 a4=67},0,243989,7635,236359,174157,30379,30383,234919,31926332,0,0,0,0,0,,,,,,,206,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-1.pddl,4,PPsaFF-glcl,-1,37310,{a1=29 a2=23 a3=23 a4=23},{a1=71 a2=67 a3=67 a4=67},0,415350,8113,407243,327043,32885,32885,392813,55042852,0,0,0,0,0,,,,,,,140,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-1.pddl,4,PPsaFF-glcl,-1,44177,{a1=29 a2=23 a3=23 a4=23},{a1=71 a2=67 a3=67 a4=67},0,504558,9523,495035,388501,38845,38846,466192,65377140,0,0,0,0,0,,,,,,,152,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-1.pddl,4,PPsaFF-glcl,-1,47969,{a1=29 a2=23 a3=23 a4=23},{a1=71 a2=67 a3=67 a4=67},0,551314,11317,540013,438652,49408,49407,537467,75365264,0,0,0,0,0,,,,,,,120,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-1.pddl,4,PPsaFF-glcl,-1,68625,{a1=29 a2=23 a3=23 a4=23},{a1=71 a2=67 a3=67 a4=67},0,806250,22070,784194,625365,94402,94400,814167,112063128,0,0,0,0,0,,,,,,,168,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-1.pddl,4,PPsaFF-glcl,-1,73767,{a1=29 a2=23 a3=23 a4=23},{a1=71 a2=67 a3=67 a4=67},0,861929,30750,831200,672053,116631,116632,905316,122054144,0,0,0,0,0,,,,,,,212,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-1.pddl,4,PPsaFF-glcl,-1,75478,{a1=29 a2=23 a3=23 a4=23},{a1=71 a2=67 a3=67 a4=67},0,878340,26471,851892,674772,111823,111831,898426,123000576,0,0,0,0,0,,,,,,,210,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-1.pddl,4,PPsaFF-glcl,-1,91517,{a1=29 a2=23 a3=23 a4=23},{a1=71 a2=67 a3=67 a4=67},0,1101649,39364,1062323,853632,147908,147917,1149457,155171752,0,0,0,0,0,,,,,,,158,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-2.pddl,4,PPsaFF-glcl,-1,28110,{a1=19 a2=22 a3=23 a4=23},{a1=56 a2=49 a3=49 a4=49},0,290890,2030,288858,237613,9068,9068,255749,37089472,0,0,0,0,0,,,,,,,238,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-2.pddl,4,PPsaFF-glcl,-1,35341,{a1=19 a2=22 a3=23 a4=23},{a1=56 a2=49 a3=49 a4=49},0,373407,8092,365322,279821,32812,32810,345443,47842548,0,0,0,0,0,,,,,,,132,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-2.pddl,4,PPsaFF-glcl,-1,35399,{a1=19 a2=22 a3=23 a4=23},{a1=56 a2=49 a3=49 a4=49},0,373021,6363,366642,292339,25055,25055,342449,48296744,0,0,0,0,0,,,,,,,170,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-2.pddl,4,PPsaFF-glcl,-1,35921,{a1=19 a2=22 a3=23 a4=23},{a1=56 a2=49 a3=49 a4=49},0,369445,5235,364219,289501,21795,21794,333090,47325788,0,0,0,0,0,,,,,,,154,0,true,true
benchmarks/blocksworld,benchmarks/blocksworld/probBLOCKS-16-2.pddl,4,PPsaFF-glcl,-1,37197,{a1=19 a2=22 a3=23 a4=23},{a1=56 a2=49 a3=49 a4=49},0,347555,5290,342270,267802,23584,23585,314971,44370656,0,0,0,0,0,,,,,,,122,0,true,true
